id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
1657,4.3,100.0,7.558488000000001,10.0,4.0,20.016938,12.04083,2.455,1.7100000000000002,0.91,0.499,0.7768
1658,6.0,78.0,10.207996,15.2,4.8,31.204917046,11.43734,2.755,1.743,0.92,0.4865989999999999,2.04102
1659,2.5,106.0,15.744992000000002,35.333333333333336,4.666666666666667,82.59846666666667,8.504133333333334,2.1466666666666665,1.9433333333333327,1.16,0.4576149999999999,7.715
1660,3.8,180.0,14.7341515,9.0,5.0,18.01515585,11.79886,2.825,1.62625,0.89875,0.5502422222222223,0.61805
1661,5.5,41.0,7.134331999999999,11.0,4.0,23.5326072,12.18425,2.67,1.545,0.71,0.61443,1.2832
1662,5.5,60.0,13.512992,12.6,4.8,26.2038268,11.10535,2.832,1.682,0.8800000000000001,0.4927989999999999,2.015
1663,5.5,120.0,7.134331999999999,10.0,4.0,20.2988926326,12.04083,2.55,1.75,0.945,0.4927359999999999,0.84313
1664,2.5,42.0,1.7,20.2,4.0,43.498522,8.897,2.065,2.015,1.3,0.42668,0.40528
1665,2.0,46.0,17.46,23.0,4.0,49.496,9.0432,2.115,1.905,1.12,0.47888,3.1504
1666,3.0,64.0,10.65,32.0,5.0,72.2365,9.6769,2.115,1.905,1.12,0.462985,5.325
1667,5.5,362.0,33.20565499999999,12.2,4.4,24.50301875,12.41584,2.7060000000000004,1.7420000000000002,0.9559999999999998,0.491714,0.24687
1668,5.5,132.0,14.485992,12.5,4.166666666666667,24.829171,10.838333333333331,2.682,1.7200000000000002,0.9183333333333332,0.491714,1.75184
1669,5.5,126.0,13.747992000000002,12.5,4.8,24.556188775,11.95216,2.81,1.7420000000000002,0.912,0.4911100000000001,1.08889
1670,3.5,108.0,3.253996,9.0,4.8,18.60817185,11.64556,2.774,1.714,0.882,0.499726,0.6508
1671,8.0,72.0,8.337992,8.8,4.8,16.368812454545456,12.63188,2.77,1.7033333333333334,0.7944444444444445,0.4911100000000001,0.41631
1672,2.5,30.0,1.7428315,5.6,4.8,11.663548,12.0034,2.8280000000000003,1.654,0.774,0.499404,0.64563
1673,6.0,128.0,8.147992,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.26278
1674,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.59237
1675,2.5,394.0,51.805803,7.3465608465608465,3.3412698412698414,14.62165910714286,12.4174208994709,2.6957897435897435,1.4609259259259262,0.6407407407407407,0.6442812743628186,0.50389
1676,2.5,90.0,11.35599,44.0,3.5,108.295515,8.79744,1.96,1.91,1.185,0.4587699999999999,0.42774
1677,6.5,240.0,19.189144,10.0,4.666666666666667,20.18188193025,11.510054166666668,2.67125,1.6495833333333334,0.9208333333333334,0.49580125,0.89374
1678,1.5,468.4,37.007299,7.112443778110944,3.949025487256372,14.028482623688154,12.958927711598747,2.6965067466266865,1.494617691154423,0.6659670164917542,0.5982450000000001,0.37005
1679,2.5,42.0,5.203996,8.4,4.4,17.7903568,11.509916,2.6796,1.7200000000000002,0.828,0.5340010000000001,0.54117
1680,9.0,50.0,4.041988,10.0,4.8,20.3920334,10.565180000000002,2.81,1.648,0.8800000000000001,0.4927359999999999,0.8148
1681,3.8,126.0,13.387328,19.33333333333333,4.666666666666667,39.987666666666655,11.35495,2.33,1.88,1.106666666666667,0.4878333333333333,2.2928
1682,2.5,127.0,3.555328,14.904761904761903,5.3,32.511817619047605,11.526066666666663,2.165,1.7190476190476192,0.945,0.4962833333333334,0.83154
1683,6.0,100.0,8.903332,10.0,4.8,20.077018,11.33044,2.675,1.736,0.9259999999999998,0.498984,0.74511
1684,3.8,64.0,20.29466,32.0,4.0,72.2365,9.695,2.165,1.91,1.285,0.462985,5.0988
1685,6.0,131.0,13.556992,14.555555555555555,4.666666666666667,30.61252,11.259955555555557,2.793333333333333,1.7111111111111112,0.8844444444444445,0.4831422222222222,1.80256
1686,5.0,20.0,3.253996,10.0,4.8,20.0468,12.41584,2.572,1.765,0.965,0.47907,0.49494
1687,6.0,80.0,7.65066,10.0,4.666666666666667,20.65217479545455,11.268922222222226,2.751111111111112,1.7255555555555555,0.9166666666666666,0.4887899999999999,0.75249
1688,5.0,68.0,13.551332,13.0,4.0,27.95135333333333,12.0278,2.55,1.625,0.98,0.4758883333333334,1.775
1689,6.0,82.0,7.876747749999999,18.75,4.5,41.83358075,10.73364,2.6500000000000004,1.7185,0.945,0.485951,1.47116
1690,3.8,92.0,6.093996,9.2,5.0,18.5863611398,12.1934125,2.7950000000000004,1.6310000000000002,0.81156,0.475954,0.58105
1691,4.0,30.0,2.70324725,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.49901,0.58006
1692,5.5,122.0,19.189144,20.666666666666668,5.0,46.52035333333333,11.5267,2.861666666666667,1.7166666666666668,0.8933333333333332,0.4830516666666667,2.34255
1693,1.5,222.0,23.348983,8.88,4.4,17.918277359999994,11.72784,2.799,1.5712000000000002,0.7487999999999999,0.5743408000000001,0.65297
1694,5.0,60.0,4.093996,12.0,4.8,25.077338,10.75912,2.572,1.8200000000000005,0.936,0.475954,0.48409
1695,3.5,38.0,4.542664,4.666666666666667,5.333333333333333,8.773226666666666,9.350333333333332,2.216666666666667,1.906666666666667,1.1366666666666667,0.4807316666666666,0.93386
1696,6.0,108.0,7.957992,10.8,4.8,21.654418,11.17714,2.675,1.736,0.926,0.498984,0.82602
1697,3.8,92.0,3.253996,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.67922
1698,4.8,112.0,13.044328,18.666666666666668,5.0,41.07402,11.143366666666669,2.86,1.7166666666666668,0.945,0.4810716666666666,2.0416
1699,5.5,60.0,11.722664,20.0,4.666666666666667,40.93713333333333,9.4533,2.33,1.856666666666667,1.0833333333333333,0.4878333333333333,1.68467
1700,5.5,20.0,1.7431599999999998,9.51219512195122,4.682926829268292,20.02735333333333,11.530931707317071,2.715365853658537,1.6485365853658531,0.8517073170731708,0.5226504878048781,0.74774
1701,5.8,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.8816666666666664,1.7166666666666668,0.92,0.4865066666666666,1.57191
1702,3.0,93.0,7.312664,5.666666666666668,3.2,11.990559656984123,13.54915,2.7,1.4466666666666663,0.6208333333333335,0.6612241666666667,0.45491
1703,6.8,90.0,8.228992,9.0,4.8,18.60817185,12.2092875,2.825,1.626,0.91,0.4927989999999999,0.7958
1704,1.8,114.0,20.29466,28.83333333333333,5.2,68.70049999999999,11.23408,2.8355,1.7574999999999998,0.914,0.4673040000000001,3.17705
1705,3.8,92.0,6.697992,9.4,4.8,18.60817185,11.79886,2.7950000000000004,1.654,0.8959999999999999,0.499726,0.8338
1706,6.0,224.0,34.18948,11.0,4.8,24.789618,11.47577,2.799,1.7574999999999998,0.899,0.490376,1.75184
1707,5.5,250.0,14.36739975,11.363636363636363,4.727272727272728,23.26685811363636,11.484536363636366,2.6586363636363632,1.718636363636364,0.8925,0.4964981818181819,0.78394
1708,2.0,214.0,34.18948,22.8,5.6,49.204038,11.16682,2.3080000000000003,1.908,1.224,0.474714,3.88539
1709,2.0,100.0,19.92,50.0,4.0,117.386335,9.347,2.3680000000000003,1.91,1.1840000000000002,0.447885,6.64
1710,4.0,58.0,4.243996,11.6,4.4,24.5691257,10.75912,2.644,1.794,0.96,0.499514,0.49494
1711,2.5,60.0,0.97258,30.0,3.5,66.8074975,8.897,1.98,1.875,1.36,0.479965,0.96683
1712,2.5,82.0,10.507072,41.0,4.0,90.2267,8.65415,1.95,2.015,1.41,0.44736,7.775
1713,2.0,46.0,25.494,23.0,4.0,48.7195,9.1302,2.24,1.905,1.12,0.475566,2.40189
1714,2.0,198.0,15.57,9.0,4.0,19.8565257,12.2073,2.545,1.7200000000000002,0.945,0.4927989999999999,1.0047
1715,2.0,74.0,12.417996,24.4,4.8,53.441338,10.73364,2.774,1.7420000000000002,0.96,0.489272,4.01089
1716,6.8,224.0,13.747992000000002,11.3,4.8,24.88692185,11.14446,2.7845,1.7185,0.8649999999999999,0.4820359999999999,1.56776
1717,5.5,87.0,11.35441075,18.75,4.25,39.568056,10.999625,2.655,1.7199999999999998,0.945,0.48231375,2.2928
1718,6.8,108.0,0.9327992,10.8,4.8,21.654418,11.5619,2.8355,1.743,0.91,0.4927989999999999,0.91755
1719,6.0,100.0,5.62148,10.0,4.8,20.016938,12.59399,2.694,1.7666,0.928,0.475954,0.49916
1720,2.5,126.0,13.385996,25.2,4.8,58.30341800000001,10.75912,2.884,1.736,0.944,0.467568,2.37558
1721,2.5,114.0,22.886328,28.190476190476197,5.0,67.4408980952381,9.0611,2.2742857142857145,1.9085714285714288,1.1304285714285713,0.4551385714285714,3.56717
1722,6.0,100.0,7.558488000000001,10.0,4.8,20.016938,10.78917,2.572,1.794,0.974,0.4927189999999999,0.4966
1723,5.5,362.0,3.94991025,9.2,4.0,18.78740068,12.046624,2.545,1.626,0.8480000000000001,0.5570996000000001,0.53918
1724,3.8,214.0,25.85539975,15.714285714285715,5.428571428571429,33.075874285714285,11.361271428571428,2.7921428571428573,1.7457142857142858,0.9085714285714284,0.4902064285714286,2.78022
1725,5.8,222.0,23.348983,19.0,4.0,40.689515,10.52605,2.495,1.785,0.965,0.4697149999999999,3.89105
1726,2.5,222.0,34.055328,28.190476190476197,5.428571428571429,67.4408980952381,10.834028571428574,2.2742857142857145,1.9085714285714288,1.23,0.4657085714285714,3.72067
1727,3.0,43.0,0.743995,21.0,4.0,43.952,9.05335,2.24,1.91,1.1925,0.4789899999999999,0.74322
1728,4.0,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,4.45167
1729,6.8,30.0,1.7,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.492719,0.75585
1730,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.8,0.0,0.49954,0.74015
1731,6.0,116.0,6.031328,11.6,4.8,22.9889468,11.10535,2.766,1.8110000000000002,0.86,0.4960699999999999,0.83076
1732,6.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.77755
1733,3.5,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.74774
1734,2.0,105.0,8.836996000000001,10.5,4.8,21.9893120372,11.0881,2.502,1.7080000000000002,0.951,0.498454,0.57713
1735,5.0,68.0,3.7468275,9.5,4.0,18.01515585,11.876775,2.7275,1.59,0.895,0.5427912500000001,0.73461
1736,7.3,80.0,7.734660000000001,10.0,4.666666666666667,20.02735333333333,11.026725,2.79,1.6725,0.8566666666666668,0.4948558333333333,0.96683
1737,6.0,46.0,8.885992,12.0,4.8,26.1647257,11.46526,2.752,1.7880000000000005,0.946,0.481478,1.3748
1738,5.8,86.0,13.044328,14.333333333333336,5.0,30.61252,11.634466666666668,2.848333333333333,1.7166666666666668,0.915,0.4878333333333333,1.182
1739,5.8,68.0,11.874,19.33333333333333,4.0,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,2.96536
1740,6.0,80.0,6.25674375,10.77777777777778,4.666666666666667,20.65217479545455,11.881144444444445,2.801111111111111,1.6077777777777778,0.78,0.5383777777777777,0.76025
1741,3.0,63.0,9.143996,13.5,4.0,29.525338,9.6769,2.165,1.9072,1.2145,0.479965,1.51422
1742,4.0,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.58543
1743,4.0,100.0,15.43,50.0,4.0,117.386335,9.01375,2.045,2.01,1.36,0.42668,7.715
1744,2.5,156.0,23.576975,26.0,5.5,64.9132175,11.218465625,2.7275,1.725,0.94625,0.468765,3.31333
1745,2.5,50.0,3.253996,10.0,4.8,20.213348778,10.91369,2.721,1.662,0.8959999999999999,0.4927189999999999,0.84161
1746,2.0,58.0,11.874,19.33333333333333,4.5,39.987666666666655,9.5408,2.7266666666666666,1.88,1.106666666666667,0.4878333333333333,3.492
1747,5.5,100.0,7.441332000000001,10.0,4.0,20.271085529411767,12.0863,2.8355,1.6450000000000002,0.645,0.5982450000000001,0.44035
1748,3.0,107.0,11.35441075,10.5,4.5,21.9893120372,11.2603,2.865,1.7080000000000002,0.951,0.485951,1.182
1749,2.8,90.0,13.053996,18.0,4.4,39.568056,11.719925,2.8280000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.6108
1750,2.5,146.0,11.35599,22.0,4.0,49.204038,10.36,2.38,1.88,1.11,0.475566,3.958
1751,5.5,108.0,11.35674375,18.0,5.5,39.568056,10.5015125,2.53,1.9075,1.1275,0.4494728571428572,3.59589
1752,6.0,232.0,17.623983999999997,11.3,4.7,23.099694928,11.107295,2.8280000000000003,1.682,0.91,0.4957955,0.75677
1753,6.0,76.0,15.751995999999998,15.2,4.4,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,2.16486
1754,6.0,87.0,11.07307175,11.2,4.8,24.5691257,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00843
1755,6.0,100.0,7.441332000000001,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.78534
1756,1.5,90.0,11.2954955,51.0,3.5,117.386335,8.7065,2.295,2.045,1.36,0.42668,7.7439
1757,2.5,220.0,24.574384,27.6,4.4,65.56541800000001,11.14446,2.8280000000000003,1.96,0.914,0.4673040000000001,4.5665
1758,2.0,100.0,5.439908,10.0,4.4,20.9941265318,13.12809375,2.8,1.75,0.99,0.489795,0.49916
1759,6.5,92.0,19.92,30.66666666666667,4.0,68.56273,11.354766666666668,1.95,1.88,1.106666666666667,0.4626366666666666,3.8764
1760,5.5,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.2061
1761,5.5,46.0,7.441332000000001,13.545,4.0,27.188418,10.52605,2.545,1.765,0.945,0.4820359999999999,1.76405
1762,6.0,106.0,13.551332,15.2,4.8,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.08186
1763,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.498454,0.19112
1764,2.0,116.0,7.4428315,10.0,5.0,20.325236749666672,11.17714,2.727,1.767,0.8800000000000001,0.48827,0.8338
1765,5.0,20.0,0.973995,10.0,4.0,20.9940862215,10.39875,2.135,1.99,1.39,0.476196,0.0
1766,2.5,137.0,13.385996,27.6,5.6,65.56541800000001,11.33044,2.885,1.9072,0.946,0.4673040000000001,3.78533
1767,3.5,30.0,2.70174775,9.2,4.8,18.60817185,11.909720000000002,2.884,1.662,0.792,0.4930319999999999,0.75893
1768,2.0,140.0,10.637992,7.777777777777778,4.0,15.394590555555556,12.01102777777778,2.6366666666666663,1.5261111111111112,0.7511111111111111,0.6081561111111111,1.02048
1769,6.3,126.0,13.053996,20.2,4.6,53.441338,11.61422,2.884,1.736,0.944,0.47907,2.01939
1770,2.0,108.0,17.46,44.0,4.0,108.295515,8.2366,2.24,1.98,1.1800000000000002,0.448895,6.78667
1771,4.0,214.0,9.44,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.908,1.224,0.45825,0.36822
1772,5.8,120.0,9.892323,10.0,4.833333333333333,21.57193491111111,11.47577,2.799,1.7574999999999998,0.8933333333333332,0.4943616666666666,0.85358
1773,7.8,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8148
1774,3.0,196.0,30.7554955,24.5,5.5,53.4902975,11.14446,2.205,1.825,1.14,0.4789899999999999,3.20755
1775,4.0,146.0,27.24,48.66666666666666,3.2,114.97573,8.604266666666668,2.1266666666666665,2.0933333333333333,1.366666666666667,0.42632,0.44035
1776,6.0,130.0,12.064155499999998,10.0,4.307692307692308,20.44345284615385,10.198130769230769,2.54,1.82,0.9723076923076924,0.4892738461538461,0.8886
1777,3.8,72.0,12.397992,14.6,5.0,31.574635600000004,11.90626,2.8480000000000003,1.656,0.8480000000000001,0.489486,2.06989
1778,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.59057
1779,4.0,106.0,11.463996000000002,10.6,4.8,21.9893120372,12.20004,2.774,1.5419999999999998,0.774,0.5559728000000002,0.70941
1780,6.0,114.0,20.3188215,24.66666666666667,4.0,53.05033333333333,11.667433333333332,2.6308333333333334,1.7166666666666668,0.8933333333333332,0.4737466666666667,4.08822
1781,2.0,126.0,26.092,25.2,5.6,58.30341800000001,11.61422,2.884,1.7400000000000002,0.944,0.467568,4.11583
1782,6.0,144.0,11.351332,12.4,4.4,24.88692185,11.14446,2.684,1.7380000000000002,0.928,0.48502,1.85565
1783,8.0,90.0,5.930572,8.212121212121213,4.636363636363637,16.368812454545456,11.729881818181816,2.704545454545455,1.555555555555555,0.7363636363636363,0.5860418181818182,0.5852
1784,5.5,90.0,7.441332000000001,10.0,4.8,20.3920334,12.59399,2.295,1.925,0.965,0.496598,0.87067
1785,5.5,116.0,8.903332,11.6,4.0,23.0113257,10.565180000000002,2.805,1.656,0.8480000000000001,0.4820359999999999,1.16243
1786,6.5,90.0,7.171324,10.0,5.333333333333333,20.325236749666672,11.533816666666668,2.81,1.7166666666666668,0.8933333333333332,0.4978194999999999,0.97761
1787,6.0,40.0,1.7431599999999998,6.666666666666668,4.0,13.165070041500002,13.54915,2.77,1.4508333333333334,0.64,0.6637966666666667,0.58973
1788,2.5,312.0,38.844,34.285714285714285,5.428571428571429,77.36308571428572,9.0611,2.2742857142857145,1.9085714285714288,1.2,0.4551385714285714,5.07766
1789,5.0,190.0,26.254656,11.208333333333336,4.625,25.810252958458328,11.510054166666668,2.7883333333333336,1.711,0.9116666666666668,0.5151489583333333,1.70947
1790,7.0,46.0,4.5453280000000005,6.666666666666668,4.0,13.016128333333334,11.795966666666668,2.55,1.7133333333333336,0.8066666666666666,0.499514,0.7768
1791,2.5,100.0,13.385996,50.0,5.6,117.386335,9.1302,2.518,1.9072,1.2,0.447885,0.26619
1792,7.0,72.0,5.230979499999999,8.0,4.666666666666667,16.332807916666667,11.373216666666664,2.8349999999999995,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.74322
1793,6.0,50.0,4.073996,10.0,4.8,20.213348778,11.777640000000002,2.8240000000000003,1.6869999999999998,0.8216,0.498984,0.80631
1794,6.0,144.0,9.014328,14.333333333333336,4.666666666666667,33.33735333333333,11.17714,2.8266666666666667,1.7566666666666666,0.914,0.4878333333333333,0.96683
1795,2.3,790.0,121.42,22.5,5.5,49.204038,9.370384,2.298,1.9072,1.2145,0.437384,4.44055
1796,5.3,43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.545,0.71,0.61443,1.85225
1797,2.5,1030.0,121.42,35.36,5.28,82.56124,9.370384,2.298,1.9072,1.22,0.4618992,3.47589
1798,3.5,72.0,6.88374375,8.0,4.4444444444444455,16.120079066666666,11.583533333333332,2.72,1.5744444444444443,0.7511111111111111,0.5462611111111111,0.51954
1799,3.0,50.0,3.253996,10.0,5.0,20.3920334,11.47577,2.774,1.714,0.882,0.499726,0.75893
1800,3.5,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.7270000000000003,1.767,0.91,0.499726,0.77755
1801,3.8,233.0,37.304296,23.0,4.0,49.204038,10.13144,2.3680000000000003,1.904,1.1800000000000002,0.481478,4.52755
1802,1.5,220.0,43.23,42.8,4.4,98.3407975,11.23408,2.8280000000000003,1.93,1.11,0.4673040000000001,6.77608
1803,5.5,3328.0,36.257956,11.3,4.8,23.099694928,11.10535,2.6495,1.7185,0.8959999999999999,0.4941109999999999,1.7674
1804,5.8,38.0,4.542664,13.666666666666664,4.666666666666667,29.159414333166666,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.4092
1805,4.3,43.0,7.876747749999999,11.25,4.25,22.212725,11.1994,2.81875,1.7185,0.94,0.48273,1.08889
1806,1.8,222.0,17.551332,22.4,5.6,47.3154225304,12.39211,2.352,1.4580000000000002,0.642,0.687868,3.88539
1807,2.5,98.0,5.62148,7.5,4.6,14.610803,11.70255,2.6500000000000004,1.495,0.708,0.611805,0.65297
1808,6.5,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.493225,1.00728
1809,3.8,228.0,147.252,25.2,5.6,58.30341800000001,10.78917,2.884,1.9072,0.974,0.4673040000000001,3.20755
1810,6.8,150.0,11.5514875,8.823529411764708,4.705882352941177,17.77768123505882,11.998176470588234,2.730882352941176,1.553529411764706,0.7705882352941176,0.5535500000000001,0.73067
1811,3.8,90.0,11.775328000000002,17.2,4.8,39.466738,12.04083,2.755,1.6309999999999998,0.926,0.476095,1.92091
1812,2.5,220.0,24.70666,27.5,5.5,65.80676874999999,10.5015125,2.5275,1.9425,1.2375,0.459375,3.37533
1813,2.5,110.0,113.177292,50.33333333333334,2.6666666666666665,121.02273333333332,8.918104166666666,2.0733333333333333,2.0766666666666667,1.3633333333333333,0.4169199999999999,7.6428
1814,6.3,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.80625
1815,2.5,46.0,9.239992,42.0,6.0,102.82756,10.2719,2.545,1.97,1.1800000000000002,0.474714,4.52989
1816,6.0,411.0,36.136971,11.3,4.25,23.560949575,11.003309375,2.684,1.788125,0.94625,0.4820359999999999,1.3124
1817,6.0,100.0,8.147992,10.0,4.8,20.0983028,11.909720000000002,2.884,1.662,0.792,0.490932,1.182
1818,2.0,100.0,0.4324975,4.5,3.5,8.80097,13.040525,2.445,1.99,1.265,0.4756775,0.33885
1819,3.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.8200000000000005,1.04,0.4927189999999999,0.8527
1820,5.5,100.0,5.686908,9.44,4.4,18.89450222,11.443499999999998,2.6916,1.6407999999999998,0.8216,0.5566228000000001,0.64563
1821,3.0,46.0,3.555328,10.0,4.8,20.3920334,10.629,2.7065,1.705,0.945,0.4927989999999999,0.78534
1822,5.5,106.0,13.053996,10.4,4.4,21.9893120372,11.107295,2.634,1.7080000000000002,0.951,0.4927359999999999,0.7768
1823,5.0,72.0,7.441332000000001,12.0,4.0,24.50301875,10.36,2.205,1.92,1.3975,0.4987149999999999,1.182
1824,7.0,0.0,0.7524975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75249
1825,2.5,96.0,15.55,48.0,2.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.775
1826,5.8,163.0,17.623983999999997,8.0,4.0,16.862137999999998,11.510862500000002,2.5275,1.6725,0.945,0.49305125,0.84098
1827,5.5,80.0,7.441332000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.45491
1828,2.5,14.0,1.7401675,4.666666666666667,1.3333333333333333,8.808713333333333,13.51252,2.9466666666666668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.74876
1829,5.3,93.0,30.655328,31.0,2.6666666666666665,69.59212799999999,9.152733333333334,1.9766666666666663,1.9,1.1933333333333334,0.4463566666666667,6.523
1830,5.5,98.0,8.093996,14.5,4.8,30.341818,10.75912,2.58,1.855,0.936,0.48855,1.96255
1831,6.0,116.0,8.228992,11.4,4.8,23.231818,10.75912,2.752,1.754,0.908,0.491714,0.53918
1832,5.5,93.0,10.837324,31.33333333333333,4.333333333333333,68.70049999999999,11.33182,2.216666666666667,1.906666666666667,1.1366666666666667,0.46586,0.78534
1833,5.8,302.0,30.89439975,10.571428571428571,4.8,21.230686214285715,11.471271428571429,2.782380952380952,1.711904761904762,0.8790476190476191,0.5138190476190476,0.8059
1834,5.5,50.0,4.073996,10.0,4.8,20.016938,11.777640000000002,2.708,1.648,0.8800000000000001,0.492719,1.09628
1835,5.8,60.0,4.075328000000002,10.0,5.333333333333333,20.185395713333328,11.522283333333334,2.865,1.7166666666666668,0.8933333333333332,0.48449,0.48409
1836,6.3,94.0,10.837324,19.33333333333333,5.333333333333333,39.987666666666655,9.350333333333332,2.8766666666666665,1.8966666666666665,1.19,0.4781783333333334,1.31786
1837,5.3,97.0,13.477328,12.5,4.25,24.50301875,11.340425,2.6725000000000003,1.7265625,0.945,0.483071455,1.24267
